SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532722,NITCO TILES ,B ,Q,21.05,21.20,20.15,20.30,20.25,21.60,67,2734,56065.00,
532723,MONNETPRO   ,X ,Q,3.14,3.14,3.14,3.14,3.14,3.30,1,17,53.00,
532725,SOLAR IND   ,A ,Q,1087.40,1110.00,1062.30,1073.85,1062.30,1088.10,45,255,276451.00,
532726,GALLAN METAL,B ,Q,25.90,26.00,24.40,25.00,25.00,25.85,62,12226,308222.00,
532728,MALU PAPER  ,B ,Q,20.00,20.00,20.00,20.00,20.00,19.45,42,1953,39060.00,
532729,UTTAM SUGAR ,B ,Q,107.05,107.80,99.50,101.00,99.85,107.95,388,12031,1250630.00,
532733,SUN TVNET   ,A ,Q,432.60,436.05,420.90,422.45,422.45,434.35,894,57422,24544438.00,
532734,GODAWARI POW,B ,Q,168.00,168.25,152.30,155.30,155.30,167.85,412,11187,1828653.00,
532735,RSYSTEMINT  ,B ,Q,40.40,41.85,40.40,40.40,40.40,40.35,91,582,23560.00,
532737,EMKAY GLOB F,B ,Q,55.00,56.00,54.05,55.70,54.25,55.70,12,999,55507.00,
532738,TANTIA CONS ,T ,Q,1.76,1.76,1.73,1.73,1.73,1.82,10,5730,9991.00,
532740,LOKESH MACH ,B ,Q,34.65,35.60,34.10,34.10,34.10,35.60,9,292,9987.00,
532741,KAMDHENU    ,B ,Q,84.60,85.35,83.10,83.45,83.10,85.40,23,415,34990.00,
532742,PAUSHAK LTD ,X ,Q,2200.00,2239.40,2125.00,2133.45,2125.00,2191.20,96,453,977866.00,
532744,GTN TEXTILE ,B ,Q,6.85,7.12,6.38,6.59,7.12,6.64,8,39,257.00,
532745,INDICAP     ,X ,Q,32.05,32.90,31.35,31.60,32.45,33.00,17,1009,32177.00,
532748,PRIME FOCUS ,B ,Q,37.05,37.05,36.00,36.25,36.20,38.00,20,460,16794.00,
532749,ALLCARGO    ,B ,Q,93.55,94.80,91.75,92.20,91.90,93.70,62,2716,252165.00,
532751,EASUNREYRL  ,B ,Q,3.42,3.45,3.42,3.42,3.42,3.59,4,1750,5990.00,
532754,GMR INFRASTR,A ,Q,15.25,15.25,14.62,14.67,14.67,15.18,2014,565105,8365866.00,
532755,TECH MAH    ,A ,Q,673.00,675.05,670.05,672.45,673.45,668.50,2458,55042,37019038.00,
532756,MAHINDCIE   ,A ,Q,153.40,164.00,143.55,149.95,149.95,150.25,1703,31973,4926168.00,
532757,VOLTAMP TRAN,B ,Q,983.75,989.75,971.65,975.25,974.20,981.20,70,542,532943.00,
532759,ATLANTA     ,B ,Q,6.50,7.12,6.46,6.49,6.54,6.79,35,8550,55952.00,
532760,DEEP INDS   ,B ,Q,104.65,104.65,99.50,100.55,99.50,104.05,59,1042,106067.00,
532761,HOV SERVICES,B ,Q,74.20,78.50,72.70,74.30,73.35,76.45,90,2688,202371.00,
532762,ACTION CONST,B ,Q,62.00,62.00,51.70,54.65,54.70,58.35,430,21340,1162872.00,
532764,GEECEE      ,B ,Q,77.75,78.15,76.10,76.50,76.50,77.40,85,1103,85001.00,
532767,GAYATRI PROJ,B ,Q,126.65,127.30,112.10,114.95,113.20,129.90,158,3217,379809.00,
532768,FIEM INDS   ,B ,Q,386.95,394.75,380.00,380.20,383.55,385.70,42,109,42005.00,
532771,JHS SVEN    ,B ,Q,14.05,14.30,13.75,13.90,13.85,14.35,70,13038,182938.00,
532772,DCBBANK     ,A ,Q,212.00,214.75,208.65,209.80,208.65,211.40,1408,78408,16590024.00,
532773,GLOBAL VECT ,B ,Q,66.90,66.90,60.60,60.60,60.60,63.75,348,23715,1553822.00,
532774,INSPIRISYS  ,B ,Q,42.55,43.00,42.05,43.00,43.00,44.20,9,27,1152.00,
532775,GTL INFRAST ,B ,Q,0.57,0.58,0.53,0.54,0.54,0.57,157,1283020,714325.00,
532776,SHIVAM AUTO ,B ,Q,19.90,20.70,19.00,19.25,19.15,19.30,182,11258,224759.00,
532777,INFO EDGE   ,A ,Q,2163.65,2183.65,2132.00,2138.75,2138.75,2159.25,707,3478,7497905.00,
532779,TORNT POWER ,A ,Q,291.00,292.55,280.75,281.85,281.30,290.25,885,47168,13496028.00,
532780,PARSVNATH   ,T ,Q,3.54,3.60,3.38,3.40,3.40,3.54,70,25233,86247.00,
532782,SUTLEJ TEXT ,B ,Q,27.00,27.30,26.50,26.50,26.50,27.40,29,1406,37961.00,
532783,DAAWAT      ,B ,Q,22.90,22.90,20.90,20.90,20.90,22.75,267,41115,883507.00,
532784,SOBHA       ,A ,Q,471.55,475.00,451.35,467.30,462.15,472.80,1088,489529,226833500.00,
532785,RUCHIRA PAP ,B ,Q,70.45,70.45,67.50,67.65,67.55,71.15,121,9099,623316.00,
532790,TANLA       ,B ,Q,51.85,53.25,51.05,53.20,53.00,50.75,472,106537,5649778.00,
532794,ZEEMEDIA    ,B ,Q,10.40,10.40,9.84,9.93,9.99,10.15,129,43686,436986.00,
532795,SITINET     ,B ,Q,1.94,2.05,1.94,2.00,2.00,2.01,14,66049,131149.00,
532796,LUMAX TECH  ,B ,Q,81.50,84.45,79.85,81.00,81.10,81.55,29,1512,122558.00,
532797,AUTOIND     ,B ,Q,36.25,38.05,36.20,36.90,37.10,35.80,107,6558,245049.00,
532798,NTWK MED INV,A ,Q,21.45,21.50,20.60,20.70,20.65,21.30,38,3695,77856.00,
532799,HUBTOWN     ,B ,Q,16.20,16.49,16.10,16.27,16.20,16.25,90,9257,149639.00,
532800,TV18BRDCST  ,A ,Q,20.25,20.25,19.30,19.45,19.45,20.35,342,202783,3984274.00,
532801,CAMBRIDGE   ,B ,Q,28.05,28.35,27.50,27.55,27.50,31.10,12,2448,68444.00,
532804,TECHNOCRAFT ,B ,Q,304.95,319.95,294.30,301.90,315.00,302.10,23,2429,734053.00,
532805,REDINGTON   ,A ,Q,105.20,105.20,102.00,102.70,103.40,105.75,454,21113,2189230.00,
532806,AI CHAMPDNY ,XT,Q,7.90,7.90,7.90,7.90,7.90,8.29,1,16,126.00,
532807,CINELINE    ,B ,Q,35.90,35.90,33.00,34.35,35.65,33.50,605,13495,458820.00,
532808,PGIL        ,B ,Q,137.50,138.30,130.00,130.00,130.00,138.05,47,13184,1788840.00,
532809,FSL         ,A ,Q,50.20,50.35,48.55,48.90,48.85,50.40,432,87004,4311307.00,
532810,POWER FINAN ,A ,Q,106.00,106.00,99.70,101.95,101.70,106.40,1579,353342,36295986.00,
532811,AHLUWALIA CO,B ,Q,305.50,307.00,301.00,307.00,307.00,301.85,11,22,6696.00,
532812,TRANSWARRANT,B ,Q,4.14,4.15,3.94,4.15,4.15,4.14,4,143,588.00,
532813,C & C CONSTR,Z ,Q,5.78,5.78,5.78,5.78,5.78,5.51,4,500,2890.00,
532814,INDIAN BANK ,A ,Q,179.80,179.80,170.90,173.30,172.30,179.45,442,24014,4189863.00,
532815,SMS PHARMACE,B ,Q,47.15,47.15,44.75,45.10,45.10,47.15,16,638,29256.00,
532817,ORIENTAL    ,B ,Q,13.21,13.21,13.10,13.10,13.10,13.35,4,1768,23325.00,
532819,MINDTREE LTD,A ,Q,712.45,712.60,697.85,700.85,700.85,707.75,740,25627,18041208.00,
532820,ELAND       ,B ,Q,5.22,5.22,5.22,5.22,5.22,5.80,1,50,261.00,
532822,IDEA        ,A ,Q,5.79,5.79,5.53,5.58,5.58,5.84,19047,12400356,69598762.00,
532827,PAGE INDUSTR,A ,Q,18261.20,18300.00,17970.05,18038.25,18000.00,18248.60,206,334,6049648.00,
532828,AMD INDUS   ,B ,Q,19.47,19.79,18.55,18.55,18.55,19.47,28,1200,22829.00,
532829,LAWRESHWAR  ,X ,Q,18.40,20.50,18.40,20.40,20.40,20.55,6,916,16909.00,
532830,ASTRAL POLY ,A ,Q,1248.30,1262.00,1229.30,1246.90,1245.00,1249.80,284,3585,4458121.00,
532832,INDBUL REAL ,A ,Q,73.50,73.90,69.35,71.25,71.25,74.45,2088,306585,21875511.00,
532834,CAMLINFINE  ,B ,Q,57.00,57.15,54.30,55.80,56.30,57.10,476,28124,1562538.00,
532835,ICRA        ,B ,Q,2759.00,2763.20,2734.10,2757.00,2757.00,2758.40,12,47,129655.00,
532839,DISH TV     ,A ,Q,23.50,23.50,21.85,22.35,22.35,23.45,1282,1486983,33883161.00,
532841,SAHYA INDU  ,X ,Q,153.05,154.00,146.30,146.35,146.30,154.40,51,3836,578365.00,
532842,SREE RAYALA ,B ,Q,95.55,97.00,95.55,96.55,96.65,95.00,47,1458,139848.00,
532843,FORTIS      ,A ,Q,123.65,125.20,122.10,122.75,122.40,123.20,196,16654,2062117.00,
532845,TGBHOTELS   ,B ,Q,4.98,4.98,4.74,4.75,4.75,4.75,15,4780,23178.00,
532847,HILTON MET  ,B ,Q,9.27,9.27,9.10,9.19,9.10,9.75,8,1117,10327.00,
532848,DELTA CORP  ,A ,Q,148.85,151.50,145.35,146.80,147.10,150.10,1670,83726,12361795.00,
532850,MIC ELECTRON,T ,Q,0.78,0.78,0.78,0.78,0.78,0.75,4,7250,5655.00,
532851,INSECTCID   ,B ,Q,627.00,627.00,594.90,598.30,596.05,621.70,169,885,541230.00,
532852,MCD HOLDING ,B ,Q,19.40,19.65,19.30,19.65,19.65,16.40,18,7954,155794.00,
532853,ASAHI SONG  ,B ,Q,119.85,122.85,116.40,122.60,122.85,123.10,36,262,31408.00,
532854,NITIN FIRE  ,B ,Q,0.38,0.38,0.38,0.38,0.38,0.37,1,379,144.00,
532855,HARYA CAPFIN,X ,Q,32.15,32.15,29.15,31.05,29.15,30.65,6,142,4452.00,
532856,TIME TECHNO ,A ,Q,62.50,62.85,59.50,60.05,60.10,61.75,103,3947,242409.00,
532859,HGSL        ,B ,Q,563.65,568.70,559.50,562.20,562.20,558.25,14,70,39375.00,
532864,NELCAST     ,B ,Q,40.20,40.20,35.60,37.50,37.45,39.45,89,3354,127700.00,
532865,MEGHMANI    ,A ,Q,48.35,48.35,43.70,43.90,43.90,46.30,474,53439,2405235.00,
532866,QUINTEGRA SO,T ,Q,0.62,0.68,0.62,0.68,0.68,0.65,4,3001,2010.00,
532867,V2RETAIL    ,B ,Q,113.85,116.00,113.85,115.45,116.00,116.40,15,337,38940.00,
532868,DLF LIMITED ,A ,Q,177.45,177.50,170.60,171.60,171.60,177.25,1511,297330,51748547.00,
532869,TARMAT      ,B ,Q,23.40,26.00,23.40,24.60,24.70,23.95,241,11268,278398.00,
532870,ANKIT METAL ,T ,Q,0.52,0.52,0.52,0.52,0.52,0.50,1,50,26.00,
532871,CELESTIAL   ,B ,Q,3.35,3.48,3.31,3.31,3.31,3.48,9,1549,5155.00,
532872,SUNPHA ADV  ,A ,Q,150.90,152.80,149.00,149.95,149.95,154.20,1054,55872,8412507.00,
532873,HOUSING DEV ,A ,Q,10.50,10.50,8.78,8.78,8.78,10.97,1553,1037603,9340389.00,
532874,SURYACHAKRA ,Z ,Q,0.20,0.20,0.19,0.20,0.20,0.19,7,603,119.00,
532875,ALLIED DIGIT,B ,Q,13.51,13.61,13.33,13.46,13.40,13.97,27,5315,71579.00,
532878,ALPA LAB    ,B ,Q,15.05,15.70,15.05,15.10,15.10,15.60,8,3752,57255.00,
532879,SIR SHADI LA,XT,Q,28.75,28.75,28.75,28.75,28.75,30.25,4,900,25875.00,
532880,OMAXE LTD   ,A ,Q,196.90,196.90,194.00,194.50,194.35,195.45,703,145642,28360604.00,
532884,REFEX       ,T ,Q,71.60,71.60,71.60,71.60,71.60,75.35,72,8848,633516.00,
532885,CENTRAL BK  ,A ,Q,19.00,19.15,18.45,18.50,18.70,19.20,320,71759,1344183.00,
532886,SEL MANUF   ,B ,Q,0.75,0.75,0.64,0.64,0.64,0.80,44,120103,81134.00,
532887,NTL         ,T ,Q,0.67,0.67,0.67,0.67,0.67,0.70,1,100,67.00,
532888,ASIAN GRANIT,B ,Q,212.65,213.30,203.25,204.45,203.25,214.05,1397,12073,2531784.00,
532889,K.P.R. MILL ,A ,Q,567.00,576.00,564.10,574.90,571.70,570.80,10,11,6264.00,
532890,TAKE SOLUT  ,A ,Q,101.70,104.65,101.55,103.90,104.40,102.15,427,307404,31273235.00,
532891,PURAVANKARA ,B ,Q,58.00,58.85,56.90,57.20,56.90,58.35,243,8057,466517.00,
532892,MOTILALOFS  ,A ,Q,560.00,565.00,556.55,557.15,557.05,560.15,223,3653,2044139.00,
532893,VTM LTD     ,X ,Q,24.85,24.85,24.00,24.00,24.00,24.55,9,560,13692.00,
532894,IWIND ENERGY,B ,Q,3.18,3.18,2.80,2.90,2.90,3.15,23,9803,29462.00,
532898,POWER GRID  ,A ,Q,206.00,207.40,204.40,204.80,204.80,206.05,598,71839,14774118.00,
532899,KAVERI SEED ,A ,Q,446.40,458.00,442.80,444.65,442.85,444.75,1338,32961,14899935.00,
532900,PAISALO     ,B ,Q,400.85,400.90,381.00,381.00,381.00,393.85,20,11086,4234126.00,
532906,MAANALU     ,B ,Q,68.45,68.45,68.25,68.25,68.25,67.20,3,700,47875.00,
532907,ILFSENGG    ,Z ,Q,3.79,3.79,3.61,3.61,3.61,3.79,7,405,1480.00,
532911,PARLE SOFTWR,X ,Q,24.60,24.60,22.30,22.45,22.30,23.45,105,7360,173768.00,
532914,ARCOTECH LTD,B ,Q,2.37,2.37,2.25,2.25,2.25,2.36,13,5676,12831.00,
532915,RELIGARE ENT,B ,Q,28.60,30.10,28.60,29.05,28.65,29.90,149,37484,1081602.00,
532918,RATHI BARS  ,X ,Q,8.13,8.13,8.12,8.13,8.13,8.27,7,2368,19240.00,
532920,EMPEE DIST  ,Z ,Q,6.00,6.13,5.55,5.55,5.55,5.84,12,13546,76840.00,
532921,ADANI PORTS ,A ,Q,356.00,356.00,348.30,350.30,350.00,355.10,1210,64251,22608112.00,
532922,EDELWEISS   ,A ,Q,119.25,119.70,110.30,114.65,114.65,119.25,3461,224312,25789367.00,
532924,KOLTEPATIL  ,B ,Q,221.40,222.60,215.45,219.90,219.40,221.50,204,6386,1410768.00,
532925,KAUSHAL INFR,T ,Q,0.40,0.40,0.40,0.40,0.40,0.42,3,5150,2060.00,
532926,JYOTHYLAB   ,A ,Q,152.00,152.00,150.25,150.65,150.75,152.50,125,6947,1050438.00,
532927,ECLERX      ,A ,Q,500.00,500.15,481.50,484.55,490.10,500.65,90,200,97744.00,XD
532928,TRIL        ,B ,Q,8.27,8.34,7.86,7.89,7.86,8.35,48,10076,81928.00,
532929,BRIGADE     ,B ,Q,278.00,278.15,269.75,271.10,270.10,275.80,398,12935,3518244.00,
532930,BGR ENERGY  ,B ,Q,35.35,38.30,35.10,37.00,37.00,35.90,287,19664,725199.00,
532931,BURNPUR     ,T ,Q,1.73,1.73,1.73,1.73,1.73,1.65,33,45262,78303.00,
532932,MANAKSIA LTD,B ,Q,31.00,31.00,30.35,30.35,30.35,30.15,17,116,3585.00,
532933,PORWAL AUTO ,X ,Q,18.00,18.80,16.85,17.30,17.70,17.45,92,9552,167582.00,
532934,PPAP        ,B ,Q,178.65,192.25,178.65,185.00,185.00,177.60,89,1164,218400.00,
532935,ARIES AGRO  ,B ,Q,52.50,52.80,51.25,51.40,51.25,52.15,34,1174,61153.00,
532937,KUANTUM     ,X ,Q,412.00,418.00,393.95,398.95,393.95,419.15,24,543,217867.00,
532939,RPOWER      ,A ,Q,3.35,3.35,3.11,3.18,3.18,3.34,5594,2448041,7848296.00,
532940,J KUMAR INFR,B ,Q,129.00,132.10,124.95,126.10,125.95,130.20,105,4899,630660.00,
532941,CORDS CABLE ,B ,Q,41.45,41.45,38.00,38.65,38.10,40.60,102,3812,150742.00,
532942,KNR CONST   ,A ,Q,244.75,246.15,241.05,244.75,246.15,248.80,131,1566,381271.00,
532944,ONMOBILE    ,B ,Q,29.80,29.80,29.20,29.20,29.20,30.15,17,1674,49737.00,
532945,SHRIRAM EPC ,B ,Q,10.00,11.00,9.71,10.24,9.98,10.38,86,79931,812755.00,
532946,BANG        ,B ,Q,31.50,33.80,31.50,32.75,32.45,33.35,32,19241,634768.00,
532947,IRB INFRA   ,A ,Q,91.70,91.70,85.40,86.00,86.10,89.85,720,51097,4453050.00,
532951,GSS INFOTECH,B ,Q,38.80,38.90,37.70,38.75,38.85,39.00,99,3169,120952.00,
532952,NAHAR CAP   ,B ,Q,66.00,66.00,62.00,62.05,62.05,64.70,4,73,4698.00,
532953,V GUARD IND ,A ,Q,233.00,233.20,227.70,230.95,230.20,233.15,304,24184,5606887.00,
532955,RECLTD      ,A ,Q,144.35,144.35,140.95,142.00,141.40,144.90,858,157799,22483970.00,
532959,GAMMON INFRA,B ,Q,0.34,0.34,0.32,0.32,0.32,0.34,76,109540,35830.00,
532960,IBVENTURES  ,B ,Q,201.90,201.90,194.60,197.65,197.65,200.85,1492,53181,10517841.00,
532961,SITA SHREE  ,T ,Q,0.45,0.45,0.45,0.45,0.45,0.47,1,1000,450.00,
532966,TITAGARH WAG,B ,Q,40.00,40.00,37.35,37.70,37.90,40.05,538,44686,1708826.00,
532967,KIRI DYES   ,B ,Q,402.30,404.50,395.00,395.55,395.55,404.65,229,16598,6581832.00,
532972,SANKHYA INFO,X ,Q,13.60,13.60,13.60,13.60,13.60,13.85,3,92,1251.00,
532974,ABML        ,B ,Q,32.00,32.15,31.40,31.65,31.40,32.00,47,4153,132574.00,
532975,AISHWARYA TE,Z ,Q,1.60,1.66,1.60,1.66,1.66,1.65,7,226044,373936.00,
532976,JAIBALA IND ,B ,Q,16.95,17.75,16.95,17.75,17.75,16.95,8,1689,29618.00,
532977,BAJAJ AUTO  ,A ,Q,2750.00,2772.00,2735.65,2764.00,2761.75,2742.85,2529,20130,55547166.00,
532978,BAJAJ FINSE ,A ,Q,7200.00,7335.80,7120.05,7140.85,7152.45,7231.75,1893,11711,84506891.00,
532979,PIRPHYTO    ,T ,Q,23.05,23.20,23.05,23.20,23.20,24.00,4,302,6967.00,
532980,GOKUL REFOIL,T ,Q,12.85,12.90,12.81,12.81,12.81,12.85,336,255144,3280934.00,
532983,RPG LIFESCI ,B ,Q,178.00,178.00,166.90,168.35,168.40,176.90,175,4255,723595.00,
532985,KOTAK SENSEX,B ,Q,384.00,386.00,383.00,384.29,383.00,385.00,9,643,247538.00,
532986,NIRAJ CEMENT,X ,Q,13.30,13.30,11.05,11.55,11.05,11.60,4,117,1351.00,
532987,RANE BRAKE  ,B ,Q,469.00,504.60,469.00,491.70,491.60,501.30,60,837,416033.00,
532988,RANE ENGVL  ,B ,Q,255.00,255.00,255.00,255.00,255.00,265.15,1,25,6375.00,
532989,BAFNA PHARMA,T ,Q,5.11,5.11,5.11,5.11,5.11,5.37,2,150,766.00,
532991,MVL LIMITED ,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,2,5020,953.00,
532994,ARCHIDPLY IN,B ,Q,26.00,26.00,24.50,24.50,24.50,25.30,15,1018,25754.00,
532997,KSK ENERGY  ,B ,Q,0.65,0.73,0.64,0.66,0.66,0.68,14472,121693,82481.00,
532998,LEHIL       ,B ,Q,21.85,21.85,18.10,18.25,18.25,18.95,7,887,16205.00,
533001,SOMI CONVEY ,B ,Q,13.00,15.00,13.00,15.00,15.00,12.50,93,18924,281089.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,3,618,49.00,
533007,LGB FORGE   ,T ,Q,2.65,2.65,2.63,2.63,2.63,2.76,5,3649,9636.00,
533008,OCL IRON&ST ,T ,Q,6.02,6.05,6.02,6.02,6.02,6.33,13,8260,49725.00,
533014,SICAGEN IND ,B ,Q,20.80,20.80,20.10,20.75,20.80,20.55,97,11168,229432.00,
533019,SIMPLEX PAP ,X ,Q,1.05,1.05,1.05,1.05,1.05,1.05,1,82,86.00,
533022,20 MICRONS  ,B ,Q,34.45,34.45,32.70,33.05,33.10,34.80,83,5254,175332.00,
533023,WABCO       ,A ,Q,6081.35,6150.00,6081.35,6094.45,6091.00,6071.90,42,88,537482.00,
533029,ALKALI      ,B ,Q,41.20,41.50,40.65,41.10,41.00,41.50,22,802,33001.00,
533033,ISGEC       ,B ,Q,342.00,345.00,315.00,321.00,319.10,342.00,332,3623,1186329.00,
533047,INDIAN MET  ,B ,Q,152.00,152.00,148.55,151.05,151.05,152.35,63,5833,880365.00,
533056,VEDAVAAG    ,X ,Q,20.55,24.05,19.50,23.50,23.50,20.05,215,40202,954954.00,
533068,ARROW TEX   ,B ,Q,10.00,10.50,10.00,10.30,10.40,10.79,17,233,2393.00,
533080,MOLDTKPACK  ,B ,Q,272.85,272.85,268.80,271.40,271.50,271.10,27,751,203079.00,
533088,MAH HOLIDAY ,A ,Q,212.65,213.30,211.40,212.15,212.30,213.85,46,586,124315.00,
533090,EXCEL       ,T ,Q,0.95,0.95,0.87,0.94,0.94,0.91,8,18401,16464.00,
533095,BENGLA& ASM ,B ,Q,1399.95,1464.00,1377.00,1377.05,1377.00,1411.75,21,92,127728.00,
533096,ADANI POWER ,A ,Q,58.95,58.95,57.60,58.25,58.25,59.00,982,520455,30279472.00,
533098,NHPC        ,A ,Q,23.30,23.35,23.10,23.20,23.20,23.30,299,70009,1625228.00,
533101,SURYAMBA SP ,X ,Q,55.10,55.95,50.00,55.75,55.90,53.15,54,686,35413.00,
533103,JINDALCOTEX ,B ,Q,4.47,4.47,4.30,4.46,4.35,4.26,25,8397,37520.00,
533104,GLOBUS SPR  ,B ,Q,105.50,106.00,99.15,101.80,99.15,100.60,505,17240,1776967.00,
533106,OIL INDIA   ,A ,Q,148.15,148.60,143.00,143.60,143.60,148.05,894,56553,8200545.00,
533107,RNAVAL      ,B ,Q,1.28,1.28,1.28,1.28,1.28,1.34,213,5750334,7360427.00,
533108,BHILWRA TEC ,X ,Q,5.45,5.45,4.65,4.80,4.85,5.39,24,155658,750301.00,
533121,EXPLEOSOL   ,B ,Q,276.40,278.65,272.35,274.00,272.35,278.55,20,147,40728.00,
533122,RTNPOWER    ,B ,Q,1.18,1.19,1.13,1.17,1.17,1.18,69,181313,210711.00,
533137,DEN NETWORK ,B ,Q,69.95,83.00,69.95,81.45,80.45,69.75,1376,78222,6090515.00,
533138,ASTEC LIFE  ,B ,Q,360.00,365.80,360.00,363.85,360.00,359.65,27,936,337498.00,
533144,COX KINGS   ,A ,Q,5.97,5.97,5.97,5.97,5.97,6.28,159,141465,844546.00,
533146,DLINK IND   ,B ,Q,91.90,91.90,87.20,88.25,87.20,89.85,291,19086,1699282.00,
533148,JSW ENERGY  ,A ,Q,68.80,69.60,66.95,67.30,67.30,69.25,631,75590,5191421.00,
533149,ESSAR SECU  ,X ,Q,1.52,1.52,1.52,1.52,1.52,1.52,1,1600,2432.00,
533150,GODREJ PROP ,A ,Q,905.00,908.75,885.15,897.30,894.55,902.50,950,12942,11558495.00,
533151,D B CORP    ,A ,Q,154.70,154.75,147.75,149.70,150.25,154.75,91,2598,387504.00,
533152,MBL INFRA   ,B ,Q,6.21,6.21,5.90,6.21,6.21,5.92,44,30762,189636.00,
533155,JUBL FOOD   ,A ,Q,1148.05,1151.10,1115.50,1127.15,1126.00,1151.80,1361,29216,33010139.00,
533156,VASCON ENG  ,B ,Q,12.00,12.00,11.16,11.32,11.32,12.26,65,9692,111247.00,
533157,SYNCOM HEAL ,T ,Q,1.10,1.10,1.00,1.00,1.00,1.05,9,6356,6596.00,
533158,THANGAMAYIL ,B ,Q,294.00,294.00,280.00,282.75,280.00,291.75,18,957,273395.00,
533160,D B REALTY  ,B ,Q,7.15,7.15,6.70,6.70,6.70,7.05,172,60659,410390.00,
533161,EMMBI       ,B ,Q,130.05,131.50,130.00,130.05,130.05,130.20,16,322,42121.00,
533162,HATHWAY CAB ,B ,Q,27.20,32.60,27.00,32.60,32.60,27.20,2457,512286,16108721.00,
533163,ARSS INFRA  ,B ,Q,26.60,26.60,26.60,26.60,26.60,27.95,5,25,665.00,
533164,TEXMO PIPES ,B ,Q,17.16,17.16,16.76,16.93,17.00,17.38,22,5252,89329.00,
533166,SUNDARAMMUL ,B ,Q,1.56,1.58,1.45,1.47,1.48,1.60,86,33930,51534.00,
533168,ROSSELL IND ,B ,Q,49.55,52.00,49.35,50.50,51.05,51.90,60,3148,160121.00,
533169,MAN INFRA   ,B ,Q,21.25,21.30,20.50,21.00,20.70,21.00,75,6601,137266.00,
533170,TAMBOLI CAP ,X ,Q,50.00,50.00,50.00,50.00,50.00,50.75,1,100,5000.00,
533171,UNITED BANK ,B ,Q,9.89,9.90,9.74,9.78,9.81,9.93,50,23984,234922.00,
533172,IVZINGOLD   ,E ,Q,3431.00,3445.00,3431.00,3445.00,3445.00,3400.00,4,29,99619.00,
533177,IL&FS TRANS ,Z ,Q,2.06,2.20,2.06,2.18,2.07,2.15,24,9076,19200.00,
533179,PERSISTENT  ,A ,Q,557.00,557.00,539.00,543.95,539.00,554.70,195,1954,1067335.00,
533181,INTRASOFT   ,B ,Q,70.00,70.45,70.00,70.45,70.45,67.10,3,325,22761.00,
533189,GOENKA DIAM ,Z ,Q,0.28,0.29,0.28,0.29,0.29,0.29,4,1012,283.00,
533192,KCP SUGAR IN,B ,Q,11.82,11.82,11.50,11.52,11.50,11.99,22,7763,90773.00,
533193,KIRLOSKAR EL,B ,Q,8.54,8.54,7.82,7.82,7.82,8.45,26,3932,31853.00,
533200,TALWALKAR   ,B ,Q,9.50,9.50,9.50,9.50,9.50,9.95,5,761,7229.00,
533202,NITESHEST   ,B ,Q,1.72,1.82,1.72,1.82,1.82,1.79,9,14400,25487.00,
533203,TARAPUR TRA ,B ,Q,5.60,5.75,5.60,5.60,5.75,5.54,12,1726,9666.00,
533206,SJVN        ,A ,Q,24.45,24.55,24.10,24.30,24.40,24.30,230,81277,1979959.00,
533207,JPINFRATEC  ,B ,Q,1.20,1.23,1.11,1.12,1.12,1.23,145,423597,484542.00,
533208,EMAMI PAPER ,B ,Q,88.90,88.90,83.80,83.80,83.80,87.60,25,175134,14956257.00,
533210,KRITI NUTRI ,X ,Q,17.50,18.85,17.50,17.95,17.95,18.00,22,1443,25680.00,
533211,PARAB DRUGS ,T ,Q,0.72,0.72,0.72,0.72,0.72,0.75,5,2071,1491.00,
533212,GKB OPHTHA  ,X ,Q,43.25,43.25,43.25,43.25,43.25,44.10,4,285,12326.00,
533216,TECHNOFAB   ,B ,Q,14.25,14.25,13.55,13.55,13.55,14.25,194,471,6706.00,
533217,HMVL        ,B ,Q,76.30,76.30,74.80,74.80,74.80,74.95,2,70,5266.00,
533218,EMAMIREAL   ,B ,Q,43.65,44.00,42.60,42.60,42.60,44.80,40,2355,101341.00,
533229,BAJAJCON    ,A ,Q,259.75,259.75,253.00,255.20,253.50,258.25,64,1074,275499.00,
533230,HDFCMFGETF  ,E ,Q,3421.00,3425.00,3385.00,3389.67,3393.00,3420.40,25,238,809396.00,
533239,PRAKASHSTL  ,B ,Q,0.23,0.23,0.23,0.23,0.23,0.22,2,1300,299.00,
533244,ICICIGOLD   ,E ,Q,33.87,34.14,33.87,34.12,34.12,34.00,8,683,23167.00,
533248,GPPL        ,A ,Q,82.45,83.00,78.20,80.30,80.10,81.60,279,10355,830383.00,
533257,INDOSOLAR   ,Z ,Q,0.49,0.50,0.47,0.48,0.49,0.49,35,85252,40883.00,
533259,SASTASUNDR  ,B ,Q,98.90,102.20,98.25,100.40,100.15,99.00,22,376,37454.00,
533260,CAREERP     ,B ,Q,67.40,67.40,65.95,65.95,65.95,68.15,2,125,8388.00,XD
533261,EROS MEDIA  ,B ,Q,12.76,12.76,11.65,12.54,12.74,12.16,1113,826086,10420102.00,
533262,RAMKY INFRA ,B ,Q,63.40,67.10,63.35,64.50,64.55,64.90,17,485,31363.00,
